province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Dong Thap,28,21,6.6,88,71.0,Drizzle,12/26/2020
Dong Thap,28,23,8.3,88,48.0,Drizzle,12/27/2020
Dong Thap,30,23,2.7,83,40.0,Rain,12/28/2020
Dong Thap,31,24,0.1,78,38.0,Rain,12/29/2020
Dong Thap,32,24,0.0,76,26.0,Sunny,12/30/2020
Dong Thap,31,22,0.0,70,14.0,Sunny,12/31/2020
Dong Thap,30,22,0.0,70,27.0,Sunny,1/1/2021
Dong Thap,31,22,0.0,72,8.0,Sunny,1/2/2021
Dong Thap,32,23,0.0,73,18.0,Sunny,1/3/2021
Dong Thap,34,23,0.1,74,26.0,Rain,1/4/2021
Dong Thap,31,24,0.3,80,45.0,Rain,1/5/2021
Dong Thap,31,24,0.0,83,46.0,Sunny,1/6/2021
Dong Thap,32,23,0.3,80,46.0,Rain,1/7/2021
Dong Thap,32,24,0.4,80,27.0,Rain,1/8/2021
Dong Thap,32,24,0.1,80,45.0,Rain,1/9/2021
Dong Thap,30,24,10.5,84,42.0,Drizzle,1/10/2021
Dong Thap,32,22,0.0,71,33.0,Sunny,1/11/2021
Dong Thap,31,21,0.0,66,18.0,Sunny,1/12/2021
Dong Thap,30,20,0.0,65,13.0,Sunny,1/13/2021
Dong Thap,30,22,0.0,68,58.0,Sunny,1/14/2021
Dong Thap,31,23,0.6,73,61.0,Rain,1/15/2021
Dong Thap,30,23,4.7,81,53.0,Rain,1/16/2021
Dong Thap,29,23,2.5,83,57.0,Rain,1/17/2021
Dong Thap,31,23,3.6,79,47.0,Rain,1/18/2021
Dong Thap,29,23,5.8,84,61.0,Drizzle,1/19/2021
Dong Thap,32,23,0.0,76,30.0,Sunny,1/20/2021
Dong Thap,31,24,11.8,80,42.0,Drizzle,1/21/2021
Dong Thap,31,23,10.8,84,68.0,Drizzle,1/22/2021
Dong Thap,31,24,1.2,80,43.0,Rain,1/23/2021
Dong Thap,31,24,7.5,80,45.0,Drizzle,1/24/2021
Dong Thap,32,23,0.5,77,40.0,Rain,1/25/2021
Dong Thap,31,23,3.9,79,30.0,Rain,1/26/2021
Dong Thap,32,24,2.7,78,34.0,Rain,1/27/2021
Dong Thap,31,24,8.0,83,45.0,Drizzle,1/28/2021
Dong Thap,32,23,0.5,79,52.0,Rain,1/29/2021
Dong Thap,32,23,1.3,80,39.0,Rain,1/30/2021
